node,xmin,xmax,ymin,ymax
000101100011x11,-2.60163,-2.55254,-0.319068,-0.294524
000101101001x11,-2.50346,-2.45437,-0.319068,-0.294524
101111000011x10,2.45437,2.50346,-0.319068,-0.294524
000101101011x11,-2.40528,-2.35619,-0.319068,-0.294524
101111000001x10,2.35619,2.40528,-0.319068,-0.294524
000111000011x10,-2.25802,-2.20893,-0.319068,-0.294524
101101101001x11,2.20893,2.25802,-0.319068,-0.294524
101101100011x11,2.11076,2.15984,-0.319068,-0.294524
000111001001x10,-2.15984,-2.11076,-0.319068,-0.294524
000111001011x10,-2.06167,-2.01258,-0.319068,-0.294524
101101100001x11,2.01258,2.06167,-0.319068,-0.294524
000111100011x11,-1.81623,-1.76715,-0.319068,-0.294524
101101001001x10,1.76715,1.81623,-0.319068,-0.294524
101101000011x10,1.66897,1.71806,-0.319068,-0.294524
000111101001x11,-1.71806,-1.66897,-0.319068,-0.294524
000111101011x11,-1.61988,-1.5708,-0.319068,-0.294524
101101000001x10,1.5708,1.61988,-0.319068,-0.294524
001101000011x10,-1.47262,-1.42353,-0.319068,-0.294524
100111101001x11,1.42353,1.47262,-0.319068,-0.294524
001101001001x10,-1.37445,-1.32536,-0.319068,-0.294524
100111100011x11,1.32536,1.37445,-0.319068,-0.294524
100111100001x11,1.22718,1.27627,-0.319068,-0.294524
001101001011x10,-1.27627,-1.22718,-0.319068,-0.294524
001101100001x11,-1.12901,-1.07992,-0.319068,-0.294524
100111001011x10,1.07992,1.12901,-0.319068,-0.294524
001101100011x11,-1.03084,-0.981748,-0.319068,-0.294524
100111001001x10,0.981748,1.03084,-0.319068,-0.294524
001101101001x11,-0.93266,-0.883573,-0.319068,-0.294524
100111000011x10,0.883573,0.93266,-0.319068,-0.294524
001111000001x10,-0.785398,-0.736311,-0.319068,-0.294524
100101101011x11,0.736311,0.785398,-0.319068,-0.294524
001111000011x10,-0.687223,-0.638136,-0.319068,-0.294524
100101101001x11,0.638136,0.687223,-0.319068,-0.294524
001111001001x11,-0.539961,-0.490874,-0.319068,-0.294524
100101100011x10,0.490874,0.539961,-0.319068,-0.294524
100101100001x10,0.392699,0.441786,-0.319068,-0.294524
001111001011x11,-0.441786,-0.392699,-0.319068,-0.294524
100101001011x10,0.294524,0.343612,-0.319068,-0.294524
001111100001x11,-0.343612,-0.294524,-0.319068,-0.294524
001111101001x10,-0.19635,-0.147262,-0.319068,-0.294524
100101000011x11,0.147262,0.19635,-0.319068,-0.294524
100101000001x11,0.0490874,0.0981748,-0.319068,-0.294524
001111101011x10,-0.0981748,-0.0490874,-0.319068,-0.294524
101111101011x10,3.04342,3.09251,-0.319068,-0.294524
000101000001x11,-3.09251,-3.04342,-0.319068,-0.294524
101111101001x10,2.94524,2.99433,-0.319068,-0.294524
000101000011x11,-2.99433,-2.94524,-0.319068,-0.294524
101111100011x10,2.84707,2.89616,-0.319068,-0.294524
000101001001x11,-2.89616,-2.84707,-0.319068,-0.294524
000101001011x11,-2.79798,-2.74889,-0.319068,-0.294524
101111100001x10,2.74889,2.79798,-0.319068,-0.294524
0011010001,-1.5708,-1.37445,-0.294524,-0.19635
00110100011,-1.47262,-1.37445,-0.294524,-0.19635
001101000110,-1.47262,-1.37445,-0.294524,-0.245437
0011010001101,-1.42353,-1.37445,-0.294524,-0.245437
00110100011010,-1.42353,-1.37445,-0.294524,-0.269981
1001111011,1.37445,1.5708,-0.294524,-0.19635
10011110110,1.37445,1.47262,-0.294524,-0.19635
100111101100,1.37445,1.47262,-0.294524,-0.245437
1001111011000,1.37445,1.42353,-0.294524,-0.245437
10011110110000,1.37445,1.42353,-0.294524,-0.269981
0011010011,-1.37445,-1.1781,-0.294524,-0.19635
00110100110,-1.37445,-1.27627,-0.294524,-0.19635
001101001100,-1.37445,-1.27627,-0.294524,-0.245437
0011010011000,-1.37445,-1.32536,-0.294524,-0.245437
00110100110000,-1.37445,-1.32536,-0.294524,-0.269981
1001111001,1.1781,1.37445,-0.294524,-0.19635
10011110011,1.27627,1.37445,-0.294524,-0.19635
100111100110,1.27627,1.37445,-0.294524,-0.245437
1001111001101,1.32536,1.37445,-0.294524,-0.245437
10011110011010,1.32536,1.37445,-0.294524,-0.269981
0011010011001,-1.32536,-1.27627,-0.294524,-0.245437
00110100110010,-1.32536,-1.27627,-0.294524,-0.269981
1001111001100,1.27627,1.32536,-0.294524,-0.245437
10011110011000,1.27627,1.32536,-0.294524,-0.269981
10011110010,1.1781,1.27627,-0.294524,-0.19635
100111100100,1.1781,1.27627,-0.294524,-0.245437
1001111001001,1.22718,1.27627,-0.294524,-0.245437
10011110010010,1.22718,1.27627,-0.294524,-0.269981
00110100111,-1.27627,-1.1781,-0.294524,-0.19635
001101001110,-1.27627,-1.1781,-0.294524,-0.245437
0011010011100,-1.27627,-1.22718,-0.294524,-0.245437
00110100111000,-1.27627,-1.22718,-0.294524,-0.269981
1001111001000,1.1781,1.22718,-0.294524,-0.245437
10011110010000,1.1781,1.22718,-0.294524,-0.269981
0011010011101,-1.22718,-1.1781,-0.294524,-0.245437
00110100111010,-1.22718,-1.1781,-0.294524,-0.269981
1001110011,0.981748,1.1781,-0.294524,-0.19635
10011100111,1.07992,1.1781,-0.294524,-0.19635
100111001110,1.07992,1.1781,-0.294524,-0.245437
1001110011101,1.12901,1.1781,-0.294524,-0.245437
10011100111010,1.12901,1.1781,-0.294524,-0.269981
0011011001,-1.1781,-0.981748,-0.294524,-0.19635
00110110010,-1.1781,-1.07992,-0.294524,-0.19635
001101100100,-1.1781,-1.07992,-0.294524,-0.245437
0011011001000,-1.1781,-1.12901,-0.294524,-0.245437
00110110010000,-1.1781,-1.12901,-0.294524,-0.269981
0011011001001,-1.12901,-1.07992,-0.294524,-0.245437
00110110010010,-1.12901,-1.07992,-0.294524,-0.269981
1001110011100,1.07992,1.12901,-0.294524,-0.245437
10011100111000,1.07992,1.12901,-0.294524,-0.269981
10011100110,0.981748,1.07992,-0.294524,-0.19635
100111001100,0.981748,1.07992,-0.294524,-0.245437
1001110011001,1.03084,1.07992,-0.294524,-0.245437
10011100110010,1.03084,1.07992,-0.294524,-0.269981
00110110011,-1.07992,-0.981748,-0.294524,-0.19635
001101100110,-1.07992,-0.981748,-0.294524,-0.245437
0011011001100,-1.07992,-1.03084,-0.294524,-0.245437
00110110011000,-1.07992,-1.03084,-0.294524,-0.269981
0011011001101,-1.03084,-0.981748,-0.294524,-0.245437
00110110011010,-1.03084,-0.981748,-0.294524,-0.269981
1001110011000,0.981748,1.03084,-0.294524,-0.245437
10011100110000,0.981748,1.03084,-0.294524,-0.269981
0011011011,-0.981748,-0.785398,-0.294524,-0.19635
00110110110,-0.981748,-0.883573,-0.294524,-0.19635
001101101100,-0.981748,-0.883573,-0.294524,-0.245437
0011011011000,-0.981748,-0.93266,-0.294524,-0.245437
00110110110000,-0.981748,-0.93266,-0.294524,-0.269981
1001110001,0.785398,0.981748,-0.294524,-0.19635
10011100011,0.883573,0.981748,-0.294524,-0.19635
100111000110,0.883573,0.981748,-0.294524,-0.245437
1001110001101,0.93266,0.981748,-0.294524,-0.245437
10011100011010,0.93266,0.981748,-0.294524,-0.269981
0011011011001,-0.93266,-0.883573,-0.294524,-0.245437
00110110110010,-0.93266,-0.883573,-0.294524,-0.269981
1001110001100,0.883573,0.93266,-0.294524,-0.245437
10011100011000,0.883573,0.93266,-0.294524,-0.269981
00110110111,-0.883573,-0.785398,-0.294524,-0.19635
001101101110,-0.883573,-0.785398,-0.294524,-0.245437
0011011011100,-0.883573,-0.834486,-0.294524,-0.245437
00110110111000,-0.883573,-0.834486,-0.294524,-0.269981
10011100010,0.785398,0.883573,-0.294524,-0.19635
100111000100,0.785398,0.883573,-0.294524,-0.245437
1001110001001,0.834486,0.883573,-0.294524,-0.245437
10011100010010,0.834486,0.883573,-0.294524,-0.269981
1001110001000,0.785398,0.834486,-0.294524,-0.245437
10011100010000,0.785398,0.834486,-0.294524,-0.269981
0011011011101,-0.834486,-0.785398,-0.294524,-0.245437
00110110111010,-0.834486,-0.785398,-0.294524,-0.269981
0011110001,-0.785398,-0.589049,-0.294524,-0.19635
00111100010,-0.785398,-0.687223,-0.294524,-0.19635
001111000100,-0.785398,-0.687223,-0.294524,-0.245437
0011110001000,-0.785398,-0.736311,-0.294524,-0.245437
00111100010000,-0.785398,-0.736311,-0.294524,-0.269981
1001011011,0.589049,0.785398,-0.294524,-0.19635
10010110111,0.687223,0.785398,-0.294524,-0.19635
100101101110,0.687223,0.785398,-0.294524,-0.245437
1001011011101,0.736311,0.785398,-0.294524,-0.245437
10010110111010,0.736311,0.785398,-0.294524,-0.269981
1001011011100,0.687223,0.736311,-0.294524,-0.245437
10010110111000,0.687223,0.736311,-0.294524,-0.269981
0011110001001,-0.736311,-0.687223,-0.294524,-0.245437
00111100010010,-0.736311,-0.687223,-0.294524,-0.269981
10010110110,0.589049,0.687223,-0.294524,-0.19635
100101101100,0.589049,0.687223,-0.294524,-0.245437
1001011011001,0.638136,0.687223,-0.294524,-0.245437
10010110110010,0.638136,0.687223,-0.294524,-0.269981
00111100011,-0.687223,-0.589049,-0.294524,-0.19635
001111000110,-0.687223,-0.589049,-0.294524,-0.245437
0011110001100,-0.687223,-0.638136,-0.294524,-0.245437
00111100011000,-0.687223,-0.638136,-0.294524,-0.269981
0011110001101,-0.638136,-0.589049,-0.294524,-0.245437
00111100011010,-0.638136,-0.589049,-0.294524,-0.269981
1001011011000,0.589049,0.638136,-0.294524,-0.245437
10010110110000,0.589049,0.638136,-0.294524,-0.269981
1001011001,0.392699,0.589049,-0.294524,-0.19635
10010110011,0.490874,0.589049,-0.294524,-0.19635
100101100110,0.490874,0.589049,-0.294524,-0.245437
1001011001101,0.539961,0.589049,-0.294524,-0.245437
10010110011010,0.539961,0.589049,-0.294524,-0.269981
0011110011,-0.589049,-0.392699,-0.294524,-0.19635
00111100110,-0.589049,-0.490874,-0.294524,-0.19635
001111001100,-0.589049,-0.490874,-0.294524,-0.245437
0011110011000,-0.589049,-0.539961,-0.294524,-0.245437
00111100110000,-0.589049,-0.539961,-0.294524,-0.269981
0011110011001,-0.539961,-0.490874,-0.294524,-0.245437
00111100110010,-0.539961,-0.490874,-0.294524,-0.269981
1001011001100,0.490874,0.539961,-0.294524,-0.245437
10010110011000,0.490874,0.539961,-0.294524,-0.269981
10010110010,0.392699,0.490874,-0.294524,-0.19635
100101100100,0.392699,0.490874,-0.294524,-0.245437
1001011001001,0.441786,0.490874,-0.294524,-0.245437
10010110010010,0.441786,0.490874,-0.294524,-0.269981
00111100111,-0.490874,-0.392699,-0.294524,-0.19635
001111001110,-0.490874,-0.392699,-0.294524,-0.245437
0011110011100,-0.490874,-0.441786,-0.294524,-0.245437
00111100111000,-0.490874,-0.441786,-0.294524,-0.269981
1001011001000,0.392699,0.441786,-0.294524,-0.245437
10010110010000,0.392699,0.441786,-0.294524,-0.269981
0011110011101,-0.441786,-0.392699,-0.294524,-0.245437
00111100111010,-0.441786,-0.392699,-0.294524,-0.269981
0011111001,-0.392699,-0.19635,-0.294524,-0.19635
00111110010,-0.392699,-0.294524,-0.294524,-0.19635
001111100100,-0.392699,-0.294524,-0.294524,-0.245437
0011111001000,-0.392699,-0.343612,-0.294524,-0.245437
00111110010000,-0.392699,-0.343612,-0.294524,-0.269981
1001010011,0.19635,0.392699,-0.294524,-0.19635
10010100111,0.294524,0.392699,-0.294524,-0.19635
100101001110,0.294524,0.392699,-0.294524,-0.245437
1001010011101,0.343612,0.392699,-0.294524,-0.245437
10010100111010,0.343612,0.392699,-0.294524,-0.269981
0011111001001,-0.343612,-0.294524,-0.294524,-0.245437
00111110010010,-0.343612,-0.294524,-0.294524,-0.269981
1001010011100,0.294524,0.343612,-0.294524,-0.245437
10010100111000,0.294524,0.343612,-0.294524,-0.269981
10010100110,0.19635,0.294524,-0.294524,-0.19635
100101001100,0.19635,0.294524,-0.294524,-0.245437
1001010011001,0.245437,0.294524,-0.294524,-0.245437
10010100110010,0.245437,0.294524,-0.294524,-0.269981
00111110011,-0.294524,-0.19635,-0.294524,-0.19635
001111100110,-0.294524,-0.19635,-0.294524,-0.245437
0011111001100,-0.294524,-0.245437,-0.294524,-0.245437
00111110011000,-0.294524,-0.245437,-0.294524,-0.269981
1001010011000,0.19635,0.245437,-0.294524,-0.245437
10010100110000,0.19635,0.245437,-0.294524,-0.269981
0011111001101,-0.245437,-0.19635,-0.294524,-0.245437
00111110011010,-0.245437,-0.19635,-0.294524,-0.269981
0011111011,-0.19635,0,-0.294524,-0.19635
00111110110,-0.19635,-0.0981748,-0.294524,-0.19635
001111101100,-0.19635,-0.0981748,-0.294524,-0.245437
0011111011000,-0.19635,-0.147262,-0.294524,-0.245437
00111110110000,-0.19635,-0.147262,-0.294524,-0.269981
1001010001,0,0.19635,-0.294524,-0.19635
10010100011,0.0981748,0.19635,-0.294524,-0.19635
100101000110,0.0981748,0.19635,-0.294524,-0.245437
1001010001101,0.147262,0.19635,-0.294524,-0.245437
10010100011010,0.147262,0.19635,-0.294524,-0.269981
1001010001100,0.0981748,0.147262,-0.294524,-0.245437
10010100011000,0.0981748,0.147262,-0.294524,-0.269981
0011111011001,-0.147262,-0.0981748,-0.294524,-0.245437
00111110110010,-0.147262,-0.0981748,-0.294524,-0.269981
00111110111,-0.0981748,0,-0.294524,-0.19635
001111101110,-0.0981748,0,-0.294524,-0.245437
0011111011100,-0.0981748,-0.0490874,-0.294524,-0.245437
00111110111000,-0.0981748,-0.0490874,-0.294524,-0.269981
10010100010,0,0.0981748,-0.294524,-0.19635
100101000100,0,0.0981748,-0.294524,-0.245437
1001010001001,0.0490874,0.0981748,-0.294524,-0.245437
10010100010010,0.0490874,0.0981748,-0.294524,-0.269981
0011111011101,-0.0490874,0,-0.294524,-0.245437
00111110111010,-0.0490874,0,-0.294524,-0.269981
1001010001000,0,0.0490874,-0.294524,-0.245437
10010100010000,0,0.0490874,-0.294524,-0.269981
0001010001,-3.14159,-2.94524,-0.294524,-0.19635
00010100010,-3.14159,-3.04342,-0.294524,-0.19635
000101000100,-3.14159,-3.04342,-0.294524,-0.245437
0001010001000,-3.14159,-3.09251,-0.294524,-0.245437
00010100010000,-3.14159,-3.09251,-0.294524,-0.269981
0001010001001,-3.09251,-3.04342,-0.294524,-0.245437
00010100010010,-3.09251,-3.04342,-0.294524,-0.269981
1011111011,2.94524,3.14159,-0.294524,-0.19635
10111110111,3.04342,3.14159,-0.294524,-0.19635
101111101110,3.04342,3.14159,-0.294524,-0.245437
1011111011100,3.04342,3.09251,-0.294524,-0.245437
10111110111000,3.04342,3.09251,-0.294524,-0.269981
00010100011,-3.04342,-2.94524,-0.294524,-0.19635
000101000110,-3.04342,-2.94524,-0.294524,-0.245437
0001010001100,-3.04342,-2.99433,-0.294524,-0.245437
00010100011000,-3.04342,-2.99433,-0.294524,-0.269981
10111110110,2.94524,3.04342,-0.294524,-0.19635
101111101100,2.94524,3.04342,-0.294524,-0.245437
1011111011001,2.99433,3.04342,-0.294524,-0.245437
10111110110010,2.99433,3.04342,-0.294524,-0.269981
0001010001101,-2.99433,-2.94524,-0.294524,-0.245437
00010100011010,-2.99433,-2.94524,-0.294524,-0.269981
1011111011000,2.94524,2.99433,-0.294524,-0.245437
10111110110000,2.94524,2.99433,-0.294524,-0.269981
0001010011,-2.94524,-2.74889,-0.294524,-0.19635
00010100110,-2.94524,-2.84707,-0.294524,-0.19635
000101001100,-2.94524,-2.84707,-0.294524,-0.245437
0001010011000,-2.94524,-2.89616,-0.294524,-0.245437
00010100110000,-2.94524,-2.89616,-0.294524,-0.269981
1011111001,2.74889,2.94524,-0.294524,-0.19635
10111110011,2.84707,2.94524,-0.294524,-0.19635
101111100110,2.84707,2.94524,-0.294524,-0.245437
1011111001101,2.89616,2.94524,-0.294524,-0.245437
10111110011010,2.89616,2.94524,-0.294524,-0.269981
0001010011001,-2.89616,-2.84707,-0.294524,-0.245437
00010100110010,-2.89616,-2.84707,-0.294524,-0.269981
1011111001100,2.84707,2.89616,-0.294524,-0.245437
10111110011000,2.84707,2.89616,-0.294524,-0.269981
10111110010,2.74889,2.84707,-0.294524,-0.19635
101111100100,2.74889,2.84707,-0.294524,-0.245437
1011111001001,2.79798,2.84707,-0.294524,-0.245437
10111110010010,2.79798,2.84707,-0.294524,-0.269981
00010100111,-2.84707,-2.74889,-0.294524,-0.19635
000101001110,-2.84707,-2.74889,-0.294524,-0.245437
0001010011100,-2.84707,-2.79798,-0.294524,-0.245437
00010100111000,-2.84707,-2.79798,-0.294524,-0.269981
0001010011101,-2.79798,-2.74889,-0.294524,-0.245437
00010100111010,-2.79798,-2.74889,-0.294524,-0.269981
1011111001000,2.74889,2.79798,-0.294524,-0.245437
10111110010000,2.74889,2.79798,-0.294524,-0.269981
0001011001,-2.74889,-2.55254,-0.294524,-0.19635
00010110010,-2.74889,-2.65072,-0.294524,-0.19635
000101100100,-2.74889,-2.65072,-0.294524,-0.245437
0001011001000,-2.74889,-2.69981,-0.294524,-0.245437
00010110010000,-2.74889,-2.69981,-0.294524,-0.269981
1011110011,2.55254,2.74889,-0.294524,-0.19635
10111100111,2.65072,2.74889,-0.294524,-0.19635
101111001110,2.65072,2.74889,-0.294524,-0.245437
1011110011101,2.69981,2.74889,-0.294524,-0.245437
10111100111010,2.69981,2.74889,-0.294524,-0.269981
1011110011100,2.65072,2.69981,-0.294524,-0.245437
10111100111000,2.65072,2.69981,-0.294524,-0.269981
0001011001001,-2.69981,-2.65072,-0.294524,-0.245437
00010110010010,-2.69981,-2.65072,-0.294524,-0.269981
00010110011,-2.65072,-2.55254,-0.294524,-0.19635
000101100110,-2.65072,-2.55254,-0.294524,-0.245437
0001011001100,-2.65072,-2.60163,-0.294524,-0.245437
00010110011000,-2.65072,-2.60163,-0.294524,-0.269981
10111100110,2.55254,2.65072,-0.294524,-0.19635
101111001100,2.55254,2.65072,-0.294524,-0.245437
1011110011001,2.60163,2.65072,-0.294524,-0.245437
10111100110010,2.60163,2.65072,-0.294524,-0.269981
1011110011000,2.55254,2.60163,-0.294524,-0.245437
10111100110000,2.55254,2.60163,-0.294524,-0.269981
0001011001101,-2.60163,-2.55254,-0.294524,-0.245437
00010110011010,-2.60163,-2.55254,-0.294524,-0.269981
1011110001,2.35619,2.55254,-0.294524,-0.19635
10111100011,2.45437,2.55254,-0.294524,-0.19635
101111000110,2.45437,2.55254,-0.294524,-0.245437
1011110001101,2.50346,2.55254,-0.294524,-0.245437
10111100011010,2.50346,2.55254,-0.294524,-0.269981
0001011011,-2.55254,-2.35619,-0.294524,-0.19635
00010110110,-2.55254,-2.45437,-0.294524,-0.19635
000101101100,-2.55254,-2.45437,-0.294524,-0.245437
0001011011000,-2.55254,-2.50346,-0.294524,-0.245437
00010110110000,-2.55254,-2.50346,-0.294524,-0.269981
0001011011001,-2.50346,-2.45437,-0.294524,-0.245437
00010110110010,-2.50346,-2.45437,-0.294524,-0.269981
1011110001100,2.45437,2.50346,-0.294524,-0.245437
10111100011000,2.45437,2.50346,-0.294524,-0.269981
10111100010,2.35619,2.45437,-0.294524,-0.19635
101111000100,2.35619,2.45437,-0.294524,-0.245437
1011110001001,2.40528,2.45437,-0.294524,-0.245437
10111100010010,2.40528,2.45437,-0.294524,-0.269981
00010110111,-2.45437,-2.35619,-0.294524,-0.19635
000101101110,-2.45437,-2.35619,-0.294524,-0.245437
0001011011100,-2.45437,-2.40528,-0.294524,-0.245437
00010110111000,-2.45437,-2.40528,-0.294524,-0.269981
0001011011101,-2.40528,-2.35619,-0.294524,-0.245437
00010110111010,-2.40528,-2.35619,-0.294524,-0.269981
1011110001000,2.35619,2.40528,-0.294524,-0.245437
10111100010000,2.35619,2.40528,-0.294524,-0.269981
1011011011,2.15984,2.35619,-0.294524,-0.19635
10110110111,2.25802,2.35619,-0.294524,-0.19635
101101101110,2.25802,2.35619,-0.294524,-0.245437
1011011011101,2.30711,2.35619,-0.294524,-0.245437
10110110111010,2.30711,2.35619,-0.294524,-0.269981
0001110001,-2.35619,-2.15984,-0.294524,-0.19635
00011100010,-2.35619,-2.25802,-0.294524,-0.19635
000111000100,-2.35619,-2.25802,-0.294524,-0.245437
0001110001000,-2.35619,-2.30711,-0.294524,-0.245437
00011100010000,-2.35619,-2.30711,-0.294524,-0.269981
0001110001001,-2.30711,-2.25802,-0.294524,-0.245437
00011100010010,-2.30711,-2.25802,-0.294524,-0.269981
1011011011100,2.25802,2.30711,-0.294524,-0.245437
10110110111000,2.25802,2.30711,-0.294524,-0.269981
00011100011,-2.25802,-2.15984,-0.294524,-0.19635
000111000110,-2.25802,-2.15984,-0.294524,-0.245437
0001110001100,-2.25802,-2.20893,-0.294524,-0.245437
00011100011000,-2.25802,-2.20893,-0.294524,-0.269981
10110110110,2.15984,2.25802,-0.294524,-0.19635
101101101100,2.15984,2.25802,-0.294524,-0.245437
1011011011001,2.20893,2.25802,-0.294524,-0.245437
10110110110010,2.20893,2.25802,-0.294524,-0.269981
1011011011000,2.15984,2.20893,-0.294524,-0.245437
10110110110000,2.15984,2.20893,-0.294524,-0.269981
0001110001101,-2.20893,-2.15984,-0.294524,-0.245437
00011100011010,-2.20893,-2.15984,-0.294524,-0.269981
0001110011,-2.15984,-1.9635,-0.294524,-0.19635
00011100110,-2.15984,-2.06167,-0.294524,-0.19635
000111001100,-2.15984,-2.06167,-0.294524,-0.245437
0001110011000,-2.15984,-2.11076,-0.294524,-0.245437
00011100110000,-2.15984,-2.11076,-0.294524,-0.269981
1011011001,1.9635,2.15984,-0.294524,-0.19635
10110110011,2.06167,2.15984,-0.294524,-0.19635
101101100110,2.06167,2.15984,-0.294524,-0.245437
1011011001101,2.11076,2.15984,-0.294524,-0.245437
10110110011010,2.11076,2.15984,-0.294524,-0.269981
0001110011001,-2.11076,-2.06167,-0.294524,-0.245437
00011100110010,-2.11076,-2.06167,-0.294524,-0.269981
1011011001100,2.06167,2.11076,-0.294524,-0.245437
10110110011000,2.06167,2.11076,-0.294524,-0.269981
00011100111,-2.06167,-1.9635,-0.294524,-0.19635
000111001110,-2.06167,-1.9635,-0.294524,-0.245437
0001110011100,-2.06167,-2.01258,-0.294524,-0.245437
00011100111000,-2.06167,-2.01258,-0.294524,-0.269981
10110110010,1.9635,2.06167,-0.294524,-0.19635
101101100100,1.9635,2.06167,-0.294524,-0.245437
1011011001001,2.01258,2.06167,-0.294524,-0.245437
10110110010010,2.01258,2.06167,-0.294524,-0.269981
0001110011101,-2.01258,-1.9635,-0.294524,-0.245437
00011100111010,-2.01258,-1.9635,-0.294524,-0.269981
1011011001000,1.9635,2.01258,-0.294524,-0.245437
10110110010000,1.9635,2.01258,-0.294524,-0.269981
0001111001,-1.9635,-1.76715,-0.294524,-0.19635
00011110010,-1.9635,-1.86532,-0.294524,-0.19635
000111100100,-1.9635,-1.86532,-0.294524,-0.245437
0001111001000,-1.9635,-1.91441,-0.294524,-0.245437
00011110010000,-1.9635,-1.91441,-0.294524,-0.269981
1011010011,1.76715,1.9635,-0.294524,-0.19635
10110100111,1.86532,1.9635,-0.294524,-0.19635
101101001110,1.86532,1.9635,-0.294524,-0.245437
1011010011101,1.91441,1.9635,-0.294524,-0.245437
10110100111010,1.91441,1.9635,-0.294524,-0.269981
1011010011100,1.86532,1.91441,-0.294524,-0.245437
10110100111000,1.86532,1.91441,-0.294524,-0.269981
0001111001001,-1.91441,-1.86532,-0.294524,-0.245437
00011110010010,-1.91441,-1.86532,-0.294524,-0.269981
00011110011,-1.86532,-1.76715,-0.294524,-0.19635
000111100110,-1.86532,-1.76715,-0.294524,-0.245437
0001111001100,-1.86532,-1.81623,-0.294524,-0.245437
00011110011000,-1.86532,-1.81623,-0.294524,-0.269981
10110100110,1.76715,1.86532,-0.294524,-0.19635
101101001100,1.76715,1.86532,-0.294524,-0.245437
1011010011001,1.81623,1.86532,-0.294524,-0.245437
10110100110010,1.81623,1.86532,-0.294524,-0.269981
0001111001101,-1.81623,-1.76715,-0.294524,-0.245437
00011110011010,-1.81623,-1.76715,-0.294524,-0.269981
1011010011000,1.76715,1.81623,-0.294524,-0.245437
10110100110000,1.76715,1.81623,-0.294524,-0.269981
0001111011,-1.76715,-1.5708,-0.294524,-0.19635
00011110110,-1.76715,-1.66897,-0.294524,-0.19635
000111101100,-1.76715,-1.66897,-0.294524,-0.245437
0001111011000,-1.76715,-1.71806,-0.294524,-0.245437
00011110110000,-1.76715,-1.71806,-0.294524,-0.269981
1011010001,1.5708,1.76715,-0.294524,-0.19635
10110100011,1.66897,1.76715,-0.294524,-0.19635
101101000110,1.66897,1.76715,-0.294524,-0.245437
1011010001101,1.71806,1.76715,-0.294524,-0.245437
10110100011010,1.71806,1.76715,-0.294524,-0.269981
1011010001100,1.66897,1.71806,-0.294524,-0.245437
10110100011000,1.66897,1.71806,-0.294524,-0.269981
0001111011001,-1.71806,-1.66897,-0.294524,-0.245437
00011110110010,-1.71806,-1.66897,-0.294524,-0.269981
10110100010,1.5708,1.66897,-0.294524,-0.19635
101101000100,1.5708,1.66897,-0.294524,-0.245437
1011010001001,1.61988,1.66897,-0.294524,-0.245437
10110100010010,1.61988,1.66897,-0.294524,-0.269981
00011110111,-1.66897,-1.5708,-0.294524,-0.19635
000111101110,-1.66897,-1.5708,-0.294524,-0.245437
0001111011100,-1.66897,-1.61988,-0.294524,-0.245437
00011110111000,-1.66897,-1.61988,-0.294524,-0.269981
1011010001000,1.5708,1.61988,-0.294524,-0.245437
10110100010000,1.5708,1.61988,-0.294524,-0.269981
0001111011101,-1.61988,-1.5708,-0.294524,-0.245437
00011110111010,-1.61988,-1.5708,-0.294524,-0.269981
00110100010,-1.5708,-1.47262,-0.294524,-0.19635
001101000100,-1.5708,-1.47262,-0.294524,-0.245437
0011010001000,-1.5708,-1.52171,-0.294524,-0.245437
00110100010000,-1.5708,-1.52171,-0.294524,-0.269981
10011110111,1.47262,1.5708,-0.294524,-0.19635
100111101110,1.47262,1.5708,-0.294524,-0.245437
1001111011101,1.52171,1.5708,-0.294524,-0.245437
10011110111010,1.52171,1.5708,-0.294524,-0.269981
0011010001001,-1.52171,-1.47262,-0.294524,-0.245437
00110100010010,-1.52171,-1.47262,-0.294524,-0.269981
1001111011100,1.47262,1.52171,-0.294524,-0.245437
10011110111000,1.47262,1.52171,-0.294524,-0.269981
0011010001100,-1.47262,-1.42353,-0.294524,-0.245437
00110100011000,-1.47262,-1.42353,-0.294524,-0.269981
1001111011001,1.42353,1.47262,-0.294524,-0.245437
10011110110010,1.42353,1.47262,-0.294524,-0.269981
1011111011101,3.09251,3.14159,-0.294524,-0.245437
10111110111010,3.09251,3.14159,-0.294524,-0.269981
00010100111001,-2.84707,-2.79798,-0.269981,-0.245437
00010100111001x,-2.84707,-2.79798,-0.269981,-0.245437
10111110010011,2.79798,2.84707,-0.269981,-0.245437
10111110010011x,2.79798,2.84707,-0.269981,-0.245437
10111110010001,2.74889,2.79798,-0.269981,-0.245437
10111110010001x,2.74889,2.79798,-0.269981,-0.245437
00010100111011,-2.79798,-2.74889,-0.269981,-0.245437
00010100111011x,-2.79798,-2.74889,-0.269981,-0.245437
00010110010001,-2.74889,-2.69981,-0.269981,-0.245437
00010110010001x,-2.74889,-2.69981,-0.269981,-0.245437
10111100111011,2.69981,2.74889,-0.269981,-0.245437
10111100111011x,2.69981,2.74889,-0.269981,-0.245437
00010110010011,-2.69981,-2.65072,-0.269981,-0.245437
00010110010011x,-2.69981,-2.65072,-0.269981,-0.245437
10111100111001,2.65072,2.69981,-0.269981,-0.245437
10111100111001x,2.65072,2.69981,-0.269981,-0.245437
10111100110011,2.60163,2.65072,-0.269981,-0.245437
10111100110011x,2.60163,2.65072,-0.269981,-0.245437
