node,xmin,xmax,ymin,ymax
0001000101,-1321.72,-1239.11,-169.464,-109.675
00010001011,-1280.41,-1239.11,-169.464,-109.675
000100010110,-1280.41,-1239.11,-169.464,-139.57
0001000101101,-1259.76,-1239.11,-169.464,-139.57
0001000101101x,-1259.76,-1239.11,-169.464,-139.57
10001101001,371.733,413.036,-468.41,-408.62
100011010010,371.733,413.036,-468.41,-438.515
1000110100101,392.385,413.036,-468.41,-438.515
1000110100101x,392.385,413.036,-468.41,-438.515
1010110101,991.288,1073.89,-408.62,-348.831
10101101011,1032.59,1073.89,-408.62,-348.831
101011010110,1032.59,1073.89,-408.62,-378.726
1010110101101,1053.24,1073.89,-408.62,-378.726
1010110101101x,1053.24,1073.89,-408.62,-378.726
1010011011111,970.636,991.288,-498.304,-468.41
1010011011111x,970.636,991.288,-498.304,-468.41
1000101111,578.251,660.858,-647.777,-587.988
10001011110,578.251,619.555,-647.777,-587.988
100010111101,578.251,619.555,-617.882,-587.988
1000101111010,578.251,598.903,-617.882,-587.988
1000101111010x,578.251,598.903,-617.882,-587.988
01101111,-165.215,0,488.215,607.793
011011110,-165.215,-82.6073,488.215,607.793
0110111100,-165.215,-82.6073,488.215,548.004
01101111001,-123.911,-82.6073,488.215,548.004
011011110011,-123.911,-82.6073,518.109,548.004
0110111100111,-103.259,-82.6073,518.109,548.004
0110111100111x,-103.259,-82.6073,518.109,548.004
01100000,-660.858,-495.644,129.481,249.059
011000001,-578.251,-495.644,129.481,249.059
0110000010,-578.251,-495.644,129.481,189.27
01100000101,-536.947,-495.644,129.481,189.27
011000001011,-536.947,-495.644,159.375,189.27
0110000010111,-516.296,-495.644,159.375,189.27
0110000010111x,-516.296,-495.644,159.375,189.27
01100101110,-578.251,-536.947,548.004,607.793
011001011100,-578.251,-536.947,548.004,577.898
0110010111000,-578.251,-557.599,548.004,577.898
0110010111000x,-578.251,-557.599,548.004,577.898
10011100001,371.733,413.036,-109.675,-49.8863
100111000010,371.733,413.036,-109.675,-79.7808
1001110000100,371.733,392.385,-109.675,-79.7808
1001110000100x,371.733,392.385,-109.675,-79.7808
10000001101,123.911,165.215,-707.566,-647.777
100000011011,123.911,165.215,-677.671,-647.777
1000000110111,144.563,165.215,-677.671,-647.777
1000000110111x,144.563,165.215,-677.671,-647.777
001000010111,-619.555,-578.251,-617.882,-587.988
0010000101110,-619.555,-598.903,-617.882,-587.988
0010000101110x,-619.555,-598.903,-617.882,-587.988
1100110111,413.036,495.644,548.004,607.793
11001101111,454.34,495.644,548.004,607.793
110011011111,454.34,495.644,577.898,607.793
1100110111111,474.992,495.644,577.898,607.793
1100110111111x,474.992,495.644,577.898,607.793
001100110,-495.644,-413.036,-229.253,-109.675
0011001101,-495.644,-413.036,-169.464,-109.675
00110011010,-495.644,-454.34,-169.464,-109.675
001100110100,-495.644,-454.34,-169.464,-139.57
0011001101000,-495.644,-474.992,-169.464,-139.57
0011001101000x,-495.644,-474.992,-169.464,-139.57
0001010001,-1321.72,-1239.11,-49.8863,9.90269
00010100010,-1321.72,-1280.41,-49.8863,9.90269
000101000100,-1321.72,-1280.41,-49.8863,-19.9918
0001010001000,-1321.72,-1301.06,-49.8863,-19.9918
0001010001000x,-1321.72,-1301.06,-49.8863,-19.9918
1011111011,1239.11,1321.72,-49.8863,9.90269
10111110111,1280.41,1321.72,-49.8863,9.90269
101111101110,1280.41,1321.72,-49.8863,-19.9918
1011111011101,1301.06,1321.72,-49.8863,-19.9918
1011111011101x,1301.06,1321.72,-49.8863,-19.9918
1110111,1156.5,1321.72,368.637,607.793
11101110,1156.5,1321.72,368.637,488.215
111011100,1156.5,1239.11,368.637,488.215
1110111000,1156.5,1239.11,368.637,428.426
11101110000,1156.5,1197.81,368.637,428.426
111011100001,1156.5,1197.81,398.531,428.426
1110111000010,1156.5,1177.15,398.531,428.426
1110111000010x,1156.5,1177.15,398.531,428.426
001101110,-495.644,-413.036,9.90269,129.481
0011011101,-495.644,-413.036,69.6917,129.481
00110111011,-454.34,-413.036,69.6917,129.481
001101110110,-454.34,-413.036,69.6917,99.5862
0011011101101,-433.688,-413.036,69.6917,99.5862
0011011101101x,-433.688,-413.036,69.6917,99.5862
10010001001,41.3036,82.6073,-229.253,-169.464
100100010011,41.3036,82.6073,-199.359,-169.464
1001000100111,61.9555,82.6073,-199.359,-169.464
1001000100111x,61.9555,82.6073,-199.359,-169.464
110101000,0,82.6073,846.949,966.527
1101010000,0,82.6073,846.949,906.738
11010100001,41.3036,82.6073,846.949,906.738
110101000010,41.3036,82.6073,846.949,876.844
1101010000100,41.3036,61.9555,846.949,876.844
1101010000100x,41.3036,61.9555,846.949,876.844
000011001011,-867.377,-826.073,-558.093,-528.199
0000110010110,-867.377,-846.725,-558.093,-528.199
0000110010110x,-867.377,-846.725,-558.093,-528.199
1110101110,1239.11,1321.72,249.059,308.848
11101011100,1239.11,1280.41,249.059,308.848
111010111001,1239.11,1280.41,278.953,308.848
1110101110011,1259.76,1280.41,278.953,308.848
1110101110011x,1259.76,1280.41,278.953,308.848
11000000011,41.3036,82.6073,189.27,249.059
110000000110,41.3036,82.6073,189.27,219.164
1100000001101,61.9555,82.6073,189.27,219.164
1100000001101x,61.9555,82.6073,189.27,219.164
000101001,-1239.11,-1156.5,-109.675,9.90269
0001010010,-1239.11,-1156.5,-109.675,-49.8863
00010100101,-1197.81,-1156.5,-109.675,-49.8863
000101001010,-1197.81,-1156.5,-109.675,-79.7808
0001010010100,-1197.81,-1177.15,-109.675,-79.7808
0001010010100x,-1197.81,-1177.15,-109.675,-79.7808
0001001010,-1073.89,-991.288,-348.831,-289.042
00010010101,-1032.59,-991.288,-348.831,-289.042
000100101010,-1032.59,-991.288,-348.831,-318.937
0001001010101,-1011.94,-991.288,-348.831,-318.937
0001001010101x,-1011.94,-991.288,-348.831,-318.937
1010010010,743.466,826.073,-587.988,-528.199
10100100101,784.769,826.073,-587.988,-528.199
101001001010,784.769,826.073,-587.988,-558.093
1010010010100,784.769,805.421,-587.988,-558.093
1010010010100x,784.769,805.421,-587.988,-558.093
100010000,330.429,413.036,-827.144,-707.566
1000100001,330.429,413.036,-767.355,-707.566
10001000010,330.429,371.733,-767.355,-707.566
100010000100,330.429,371.733,-767.355,-737.46
1000100001000,330.429,351.081,-767.355,-737.46
1000100001000x,330.429,351.081,-767.355,-737.46
1011100011,1073.89,1156.5,-289.042,-229.253
10111000111,1115.2,1156.5,-289.042,-229.253
101110001110,1115.2,1156.5,-289.042,-259.148
1011100011100,1115.2,1135.85,-289.042,-259.148
1011100011100x,1115.2,1135.85,-289.042,-259.148
001110101,-82.6073,0,-348.831,-229.253
0011101010,-82.6073,0,-348.831,-289.042
00111010100,-82.6073,-41.3036,-348.831,-289.042
001110101001,-82.6073,-41.3036,-318.937,-289.042
0011101010011,-61.9555,-41.3036,-318.937,-289.042
0011101010011x,-61.9555,-41.3036,-318.937,-289.042
0011101100,-165.215,-82.6073,-229.253,-169.464
00111011000,-165.215,-123.911,-229.253,-169.464
001110110001,-165.215,-123.911,-199.359,-169.464
0011101100011,-144.563,-123.911,-199.359,-169.464
0011101100011x,-144.563,-123.911,-199.359,-169.464
0110010100,-660.858,-578.251,488.215,548.004
01100101000,-660.858,-619.555,488.215,548.004
011001010001,-660.858,-619.555,518.109,548.004
0110010100010,-660.858,-640.207,518.109,548.004
0110010100010x,-660.858,-640.207,518.109,548.004
0001100000,-991.288,-908.68,-348.831,-289.042
00011000000,-991.288,-949.984,-348.831,-289.042
000110000000,-991.288,-949.984,-348.831,-318.937
0001100000000,-991.288,-970.636,-348.831,-318.937
0001100000000x,-991.288,-970.636,-348.831,-318.937
1111000,660.858,826.073,607.793,846.949
11110000,660.858,826.073,607.793,727.371
111100001,743.466,826.073,607.793,727.371
1111000011,743.466,826.073,667.582,727.371
11110000111,784.769,826.073,667.582,727.371
111100001111,784.769,826.073,697.476,727.371
1111000011111,805.421,826.073,697.476,727.371
1111000011111x,805.421,826.073,697.476,727.371
10100111111,949.984,991.288,-408.62,-348.831
101001111110,949.984,991.288,-408.62,-378.726
1010011111101,970.636,991.288,-408.62,-378.726
1010011111101x,970.636,991.288,-408.62,-378.726
0010001101,-495.644,-413.036,-647.777,-587.988
00100011011,-454.34,-413.036,-647.777,-587.988
001000110111,-454.34,-413.036,-617.882,-587.988
0010001101110,-454.34,-433.688,-617.882,-587.988
0010001101110x,-454.34,-433.688,-617.882,-587.988
0100110011,-908.68,-826.073,428.426,488.215
01001100111,-867.377,-826.073,428.426,488.215
010011001111,-867.377,-826.073,458.32,488.215
0100110011111,-846.725,-826.073,458.32,488.215
0100110011111x,-846.725,-826.073,458.32,488.215
10001110001,536.947,578.251,-587.988,-528.199
100011100011,536.947,578.251,-558.093,-528.199
1000111000110,536.947,557.599,-558.093,-528.199
1000111000110x,536.947,557.599,-558.093,-528.199
0101100,-991.288,-826.073,607.793,846.949
01011000,-991.288,-826.073,607.793,727.371
010110000,-991.288,-908.68,607.793,727.371
0101100000,-991.288,-908.68,607.793,667.582
01011000000,-991.288,-949.984,607.793,667.582
010110000001,-991.288,-949.984,637.687,667.582
0101100000011,-970.636,-949.984,637.687,667.582
0101100000011x,-970.636,-949.984,637.687,667.582
000100111,-1073.89,-991.288,-229.253,-109.675
0001001111,-1073.89,-991.288,-169.464,-109.675
00010011111,-1032.59,-991.288,-169.464,-109.675
000100111111,-1032.59,-991.288,-139.57,-109.675
0001001111110,-1032.59,-1011.94,-139.57,-109.675
0001001111110x,-1032.59,-1011.94,-139.57,-109.675
00100100010,-660.858,-619.555,-528.199,-468.41
001001000100,-660.858,-619.555,-528.199,-498.304
0010010001000,-660.858,-640.207,-528.199,-498.304
0010010001000x,-660.858,-640.207,-528.199,-498.304
000001110111,-1115.2,-1073.89,-378.726,-348.831
0000011101110,-1115.2,-1094.55,-378.726,-348.831
0000011101110x,-1115.2,-1094.55,-378.726,-348.831
10000101011,41.3036,82.6073,-408.62,-348.831
100001010111,41.3036,82.6073,-378.726,-348.831
1000010101110,41.3036,61.9555,-378.726,-348.831
1000010101110x,41.3036,61.9555,-378.726,-348.831
100100001,82.6073,165.215,-348.831,-229.253
1001000010,82.6073,165.215,-348.831,-289.042
10010000100,82.6073,123.911,-348.831,-289.042
100100001000,82.6073,123.911,-348.831,-318.937
1001000010000,82.6073,103.259,-348.831,-318.937
1001000010000x,82.6073,103.259,-348.831,-318.937
0011100010010,-247.822,-227.17,-318.937,-289.042
0011100010010x,-247.822,-227.17,-318.937,-289.042
01100001101,-536.947,-495.644,249.059,308.848
011000011010,-536.947,-495.644,249.059,278.953
0110000110100,-536.947,-516.296,249.059,278.953
0110000110100x,-536.947,-516.296,249.059,278.953
111010101,1239.11,1321.72,129.481,249.059
1110101010,1239.11,1321.72,129.481,189.27
11101010101,1280.41,1321.72,129.481,189.27
111010101011,1280.41,1321.72,159.375,189.27
1110101010110,1280.41,1301.06,159.375,189.27
1110101010110x,1280.41,1301.06,159.375,189.27
1001010,0,165.215,-109.675,129.481
10010100,0,165.215,-109.675,9.90269
100101001,82.6073,165.215,-109.675,9.90269
1001010011,82.6073,165.215,-49.8863,9.90269
10010100111,123.911,165.215,-49.8863,9.90269
100101001110,123.911,165.215,-49.8863,-19.9918
1001010011100,123.911,144.563,-49.8863,-19.9918
1001010011100x,123.911,144.563,-49.8863,-19.9918
011100101,-413.036,-330.429,607.793,727.371
0111001010,-413.036,-330.429,607.793,667.582
01110010100,-413.036,-371.733,607.793,667.582
011100101000,-413.036,-371.733,607.793,637.687
0111001010001,-392.385,-371.733,607.793,637.687
0111001010001x,-392.385,-371.733,607.793,637.687
001110010,-330.429,-247.822,-229.253,-109.675
0011100100,-330.429,-247.822,-229.253,-169.464
00111001000,-330.429,-289.126,-229.253,-169.464
001110010001,-330.429,-289.126,-199.359,-169.464
0011100100011,-309.777,-289.126,-199.359,-169.464
0011100100011x,-309.777,-289.126,-199.359,-169.464
1100100001,330.429,413.036,189.27,249.059
11001000010,330.429,371.733,189.27,249.059
110010000100,330.429,371.733,189.27,219.164
1100100001000,330.429,351.081,189.27,219.164
1100100001000x,330.429,351.081,189.27,219.164
11001011,495.644,660.858,249.059,368.637
110010110,495.644,578.251,249.059,368.637
1100101100,495.644,578.251,249.059,308.848
11001011000,495.644,536.947,249.059,308.848
110010110001,495.644,536.947,278.953,308.848
1100101100011,516.296,536.947,278.953,308.848
1100101100011x,516.296,536.947,278.953,308.848
10110001,660.858,826.073,-229.253,-109.675
101100011,743.466,826.073,-229.253,-109.675
1011000111,743.466,826.073,-169.464,-109.675
10110001111,784.769,826.073,-169.464,-109.675
101100011111,784.769,826.073,-139.57,-109.675
1011000111110,784.769,805.421,-139.57,-109.675
1011000111110x,784.769,805.421,-139.57,-109.675
11010111,165.215,330.429,966.527,1086.11
110101111,247.822,330.429,966.527,1086.11
1101011110,247.822,330.429,966.527,1026.32
11010111100,247.822,289.126,966.527,1026.32
110101111000,247.822,289.126,966.527,996.422
1101011110000,247.822,268.474,966.527,996.422
1101011110000x,247.822,268.474,966.527,996.422
00100010011,-454.34,-413.036,-767.355,-707.566
001000100110,-454.34,-413.036,-767.355,-737.46
0010001001101,-433.688,-413.036,-767.355,-737.46
0010001001101x,-433.688,-413.036,-767.355,-737.46
11100010100,908.68,949.984,129.481,189.27
111000101000,908.68,949.984,129.481,159.375
1110001010000,908.68,929.332,129.481,159.375
1110001010000x,908.68,929.332,129.481,159.375
0010010011,-578.251,-495.644,-528.199,-468.41
00100100111,-536.947,-495.644,-528.199,-468.41
001001001111,-536.947,-495.644,-498.304,-468.41
0010010011110,-536.947,-516.296,-498.304,-468.41
0010010011110x,-536.947,-516.296,-498.304,-468.41
0011001011010,-413.036,-392.385,-259.148,-229.253
0011001011010x,-413.036,-392.385,-259.148,-229.253
00110110011,-454.34,-413.036,-49.8863,9.90269
001101100110,-454.34,-413.036,-49.8863,-19.9918
0011011001100,-454.34,-433.688,-49.8863,-19.9918
0011011001100x,-454.34,-433.688,-49.8863,-19.9918
100111000011,371.733,413.036,-79.7808,-49.8863
1001110000111,392.385,413.036,-79.7808,-49.8863
1001110000111x,392.385,413.036,-79.7808,-49.8863
1000001110000,247.822,268.474,-707.566,-677.671
1000001110000x,247.822,268.474,-707.566,-677.671
01001011,-826.073,-660.858,249.059,368.637
010010111,-743.466,-660.858,249.059,368.637
0100101110,-743.466,-660.858,249.059,308.848
01001011100,-743.466,-702.162,249.059,308.848
010010111000,-743.466,-702.162,249.059,278.953
0100101110001,-722.814,-702.162,249.059,278.953
0100101110001x,-722.814,-702.162,249.059,278.953
110000000011,41.3036,82.6073,159.375,189.27
1100000000110,41.3036,61.9555,159.375,189.27
1100000000110x,41.3036,61.9555,159.375,189.27
000001111,-1073.89,-991.288,-468.41,-348.831
0000011110,-1073.89,-991.288,-468.41,-408.62
00000111101,-1032.59,-991.288,-468.41,-408.62
000001111010,-1032.59,-991.288,-468.41,-438.515
0000011110100,-1032.59,-1011.94,-468.41,-438.515
0000011110100x,-1032.59,-1011.94,-468.41,-438.515
1001011111,247.822,330.429,69.6917,129.481
10010111111,289.126,330.429,69.6917,129.481
100101111111,289.126,330.429,99.5862,129.481
1001011111110,289.126,309.777,99.5862,129.481
1001011111110x,289.126,309.777,99.5862,129.481
0010000101111,-598.903,-578.251,-617.882,-587.988
0010000101111x,-598.903,-578.251,-617.882,-587.988
10110111101,949.984,991.288,9.90269,69.6917
101101111011,949.984,991.288,39.7972,69.6917
1011011110110,949.984,970.636,39.7972,69.6917
1011011110110x,949.984,970.636,39.7972,69.6917
0010100010010,-247.822,-227.17,-797.249,-767.355
0010100010010x,-247.822,-227.17,-797.249,-767.355
0011100101,-330.429,-247.822,-169.464,-109.675
00111001010,-330.429,-289.126,-169.464,-109.675
001110010100,-330.429,-289.126,-169.464,-139.57
0011100101001,-309.777,-289.126,-169.464,-139.57
0011100101001x,-309.777,-289.126,-169.464,-139.57
0110011111,-413.036,-330.429,548.004,607.793
01100111111,-371.733,-330.429,548.004,607.793
011001111111,-371.733,-330.429,577.898,607.793
0110011111111,-351.081,-330.429,577.898,607.793
0110011111111x,-351.081,-330.429,577.898,607.793
10111001,991.288,1156.5,-229.253,-109.675
101110011,1073.89,1156.5,-229.253,-109.675
1011100111,1073.89,1156.5,-169.464,-109.675
10111001111,1115.2,1156.5,-169.464,-109.675
101110011111,1115.2,1156.5,-139.57,-109.675
1011100111110,1115.2,1135.85,-139.57,-109.675
1011100111110x,1115.2,1135.85,-139.57,-109.675
110101101,247.822,330.429,846.949,966.527
1101011010,247.822,330.429,846.949,906.738
11010110101,289.126,330.429,846.949,906.738
110101101011,289.126,330.429,876.844,906.738
1101011010110,289.126,309.777,876.844,906.738
1101011010110x,289.126,309.777,876.844,906.738
10000001011,41.3036,82.6073,-647.777,-587.988
100000010110,41.3036,82.6073,-647.777,-617.882
1000000101100,41.3036,61.9555,-647.777,-617.882
1000000101100x,41.3036,61.9555,-647.777,-617.882
10111010,1156.5,1321.72,-348.831,-229.253
101110100,1156.5,1239.11,-348.831,-229.253
1011101000,1156.5,1239.11,-348.831,-289.042
10111010000,1156.5,1197.81,-348.831,-289.042
101110100001,1156.5,1197.81,-318.937,-289.042
1011101000010,1156.5,1177.15,-318.937,-289.042
1011101000010x,1156.5,1177.15,-318.937,-289.042
11000010,165.215,330.429,129.481,249.059
110000101,247.822,330.429,129.481,249.059
1100001011,247.822,330.429,189.27,249.059
11000010111,289.126,330.429,189.27,249.059
110000101110,289.126,330.429,189.27,219.164
1100001011101,309.777,330.429,189.27,219.164
1100001011101x,309.777,330.429,189.27,219.164
00101001011,-289.126,-247.822,-647.777,-587.988
001010010111,-289.126,-247.822,-617.882,-587.988
0010100101110,-289.126,-268.474,-617.882,-587.988
0010100101110x,-289.126,-268.474,-617.882,-587.988
000011010,-991.288,-908.68,-468.41,-348.831
0000110100,-991.288,-908.68,-468.41,-408.62
00001101000,-991.288,-949.984,-468.41,-408.62
000011010000,-991.288,-949.984,-468.41,-438.515
0000110100001,-970.636,-949.984,-468.41,-438.515
0000110100001x,-970.636,-949.984,-468.41,-438.515
1101100101,330.429,413.036,787.16,846.949
11011001010,330.429,371.733,787.16,846.949
110110010101,330.429,371.733,817.055,846.949
1101100101010,330.429,351.081,817.055,846.949
1101100101010x,330.429,351.081,817.055,846.949
01101010011,-123.911,-82.6073,189.27,249.059
011010100110,-123.911,-82.6073,189.27,219.164
0110101001101,-103.259,-82.6073,189.27,219.164
0110101001101x,-103.259,-82.6073,189.27,219.164
1011100010111,1135.85,1156.5,-318.937,-289.042
1011100010111x,1135.85,1156.5,-318.937,-289.042
10001010,495.644,660.858,-827.144,-707.566
100010100,495.644,578.251,-827.144,-707.566
1000101001,495.644,578.251,-767.355,-707.566
10001010011,536.947,578.251,-767.355,-707.566
100010100111,536.947,578.251,-737.46,-707.566
1000101001110,536.947,557.599,-737.46,-707.566
1000101001110x,536.947,557.599,-737.46,-707.566
11110001,660.858,826.073,727.371,846.949
111100011,743.466,826.073,727.371,846.949
